frame.number,frame.time,ip.src,ip.dst,tcp.port,frame.len
"3709","Oct 22, 2017 12:48:19.482521000 CEST","192.168.1.142","93.184.220.29","35396","66"
"3710","Oct 22, 2017 12:48:19.482534000 CEST",,,"32940","86"
"3711","Oct 22, 2017 12:48:19.493452000 CEST",,,"80","86"
"3712","Oct 22, 2017 12:48:19.493916000 CEST",,,"80","86"
"3713","Oct 22, 2017 12:48:19.498565000 CEST",,,"80","86"
"3714","Oct 22, 2017 12:48:19.506168000 CEST","93.184.220.29","192.168.1.142","80","66"
"3715","Oct 22, 2017 12:48:19.539126000 CEST",,,"32938","581"
"3716","Oct 22, 2017 12:48:19.552857000 CEST",,,"80","86"
"3717","Oct 22, 2017 12:48:19.577077000 CEST","192.168.1.142","66.135.205.94","45950","54"
"3718","Oct 22, 2017 12:48:19.577197000 CEST","192.168.1.142","23.211.9.63","36176","66"
"3719","Oct 22, 2017 12:48:19.582248000 CEST","23.211.9.63","192.168.1.142","80","66"
"3720","Oct 22, 2017 12:48:19.582341000 CEST","192.168.1.142","23.211.9.63","36176","66"
"3721","Oct 22, 2017 12:48:19.598458000 CEST",,,"80","765"
"3722","Oct 22, 2017 12:48:19.598634000 CEST",,,"32938","86"
"3723","Oct 22, 2017 12:48:19.722636000 CEST","66.135.205.94","192.168.1.142","80","54"
"3724","Oct 22, 2017 12:48:19.722735000 CEST","192.168.1.142","66.135.205.94","45950","54"
"3725","Oct 22, 2017 12:48:19.738913000 CEST",,,"32940","581"
"3726","Oct 22, 2017 12:48:19.749790000 CEST",,,"80","86"
"3727","Oct 22, 2017 12:48:19.848000000 CEST",,,"36794","677"
"3728","Oct 22, 2017 12:48:19.852314000 CEST",,,"36908","678"
"3729","Oct 22, 2017 12:48:19.864333000 CEST",,,"80","766"
"3730","Oct 22, 2017 12:48:19.864467000 CEST",,,"32940","86"
"3731","Oct 22, 2017 12:48:19.903192000 CEST",,,"80","950"
"3732","Oct 22, 2017 12:48:19.903329000 CEST",,,"36794","86"
"3733","Oct 22, 2017 12:48:19.914510000 CEST",,,"80","86"
"3734","Oct 22, 2017 12:48:19.936803000 CEST",,,"80","952"
"3735","Oct 22, 2017 12:48:19.936914000 CEST",,,"36908","86"
"3736","Oct 22, 2017 12:48:19.994471000 CEST",,,"44862","86"
"3737","Oct 22, 2017 12:48:19.994518000 CEST","192.168.1.142","93.184.220.29","35402","66"
"3738","Oct 22, 2017 12:48:19.994552000 CEST",,,"44856","86"
"3739","Oct 22, 2017 12:48:19.994589000 CEST","192.168.1.142","173.241.240.220","60644","54"
"3740","Oct 22, 2017 12:48:19.994618000 CEST","192.168.1.142","2.16.100.176","33314","66"
"3741","Oct 22, 2017 12:48:19.994656000 CEST","192.168.1.142","178.250.2.89","37658","66"
"3742","Oct 22, 2017 12:48:19.994731000 CEST","192.168.1.142","195.93.42.23","34468","54"
"3743","Oct 22, 2017 12:48:19.994769000 CEST",,,"45122","86"
"3744","Oct 22, 2017 12:48:20.000619000 CEST","2.16.100.176","192.168.1.142","80","66"
"3745","Oct 22, 2017 12:48:20.014843000 CEST","173.241.240.220","192.168.1.142","80","54"
"3746","Oct 22, 2017 12:48:20.015008000 CEST","93.184.220.29","192.168.1.142","80","66"
"3747","Oct 22, 2017 12:48:20.015703000 CEST","195.93.42.23","192.168.1.142","80","54"
"3748","Oct 22, 2017 12:48:20.015779000 CEST","178.250.2.89","192.168.1.142","80","66"
"3749","Oct 22, 2017 12:48:20.015807000 CEST",,,"80","86"
"3750","Oct 22, 2017 12:48:20.016282000 CEST",,,"80","86"
"3751","Oct 22, 2017 12:48:20.018770000 CEST",,,"80","86"
"3752","Oct 22, 2017 12:48:20.296999000 CEST",,,"32932","581"
"3753","Oct 22, 2017 12:48:20.313322000 CEST","192.168.1.142","193.46.63.64","55436","729"
"3754","Oct 22, 2017 12:48:20.323029000 CEST","193.46.63.64","192.168.1.142","80","307"
"3755","Oct 22, 2017 12:48:20.323135000 CEST","192.168.1.142","193.46.63.64","55436","54"
"3756","Oct 22, 2017 12:48:20.346705000 CEST",,,"80","86"
"3757","Oct 22, 2017 12:48:20.425731000 CEST",,,"80","766"
"3758","Oct 22, 2017 12:48:20.425845000 CEST",,,"32932","86"
"3759","Oct 22, 2017 12:48:20.426530000 CEST","192.168.1.142","37.252.172.27","55346","1506"
"3760","Oct 22, 2017 12:48:20.426566000 CEST","192.168.1.142","37.252.172.27","55346","166"
"3761","Oct 22, 2017 12:48:20.439413000 CEST","37.252.172.27","192.168.1.142","80","66"
"3762","Oct 22, 2017 12:48:20.505533000 CEST","192.168.1.142","195.93.42.23","34468","915"
"3763","Oct 22, 2017 12:48:20.505692000 CEST","192.168.1.142","2.16.100.176","33314","1514"
"3764","Oct 22, 2017 12:48:20.505707000 CEST","192.168.1.142","2.16.100.176","33314","377"
"3765","Oct 22, 2017 12:48:20.506453000 CEST",,,"59420","86"
"3766","Oct 22, 2017 12:48:20.506482000 CEST","192.168.1.142","173.241.240.143","42812","54"
"3767","Oct 22, 2017 12:48:20.506528000 CEST",,,"59406","86"
"3768","Oct 22, 2017 12:48:20.506551000 CEST",,,"59412","86"
"3769","Oct 22, 2017 12:48:20.506560000 CEST",,,"55062","86"
"3770","Oct 22, 2017 12:48:20.508700000 CEST","192.168.1.142","2.16.100.176","33314","1506"
"3771","Oct 22, 2017 12:48:20.508734000 CEST","192.168.1.142","2.16.100.176","33314","385"
"3772","Oct 22, 2017 12:48:20.511803000 CEST","2.16.100.176","192.168.1.142","80","78"
"3773","Oct 22, 2017 12:48:20.514975000 CEST","173.241.240.143","192.168.1.142","80","54"
"3774","Oct 22, 2017 12:48:20.516986000 CEST",,,"80","86"
"3775","Oct 22, 2017 12:48:20.517110000 CEST",,,"80","86"
"3776","Oct 22, 2017 12:48:20.518519000 CEST",,,"80","86"
"3777","Oct 22, 2017 12:48:20.518631000 CEST","195.93.42.23","192.168.1.142","80","54"
"3778","Oct 22, 2017 12:48:20.522504000 CEST",,,"80","86"
"3779","Oct 22, 2017 12:48:20.522631000 CEST",,,"80","86"
"3780","Oct 22, 2017 12:48:20.523208000 CEST",,,"80","86"
"3781","Oct 22, 2017 12:48:20.523311000 CEST","2.16.100.176","192.168.1.142","80","86"
"3782","Oct 22, 2017 12:48:20.523933000 CEST","192.168.1.142","178.250.2.74","51074","74"
"3783","Oct 22, 2017 12:48:20.524030000 CEST","2.16.100.176","192.168.1.142","80","66"
"3784","Oct 22, 2017 12:48:20.524083000 CEST","192.168.1.142","62.67.193.31","43726","74"
"3785","Oct 22, 2017 12:48:20.524463000 CEST",,,"80","86"
"3786","Oct 22, 2017 12:48:20.526337000 CEST",,,"80","86"
"3787","Oct 22, 2017 12:48:20.528518000 CEST","192.168.1.142","87.98.252.5","60892","66"
"3788","Oct 22, 2017 12:48:20.534473000 CEST","192.168.1.142","35.187.83.163","51574","66"
"3789","Oct 22, 2017 12:48:20.536253000 CEST","62.67.193.31","192.168.1.142","80","62"
"3790","Oct 22, 2017 12:48:20.536347000 CEST","192.168.1.142","62.67.193.31","43726","54"
"3791","Oct 22, 2017 12:48:20.537464000 CEST","192.168.1.142","37.157.2.25","51658","66"
"3792","Oct 22, 2017 12:48:20.537512000 CEST","192.168.1.142","62.67.193.31","43726","1057"
"3793","Oct 22, 2017 12:48:20.537963000 CEST","35.187.83.163","192.168.1.142","80","66"
"3794","Oct 22, 2017 12:48:20.538833000 CEST","178.250.2.74","192.168.1.142","80","74"
"3795","Oct 22, 2017 12:48:20.538940000 CEST","192.168.1.142","178.250.2.74","51074","66"
"3796","Oct 22, 2017 12:48:20.545475000 CEST","192.168.1.142","52.17.188.218","60846","66"
"3797","Oct 22, 2017 12:48:20.551207000 CEST","87.98.252.5","192.168.1.142","80","66"
"3798","Oct 22, 2017 12:48:20.551678000 CEST","62.67.193.31","192.168.1.142","80","54"
"3799","Oct 22, 2017 12:48:20.551868000 CEST","35.187.83.163","192.168.1.142","80","66"
"3800","Oct 22, 2017 12:48:20.567493000 CEST","37.157.2.25","192.168.1.142","80","66"
"3801","Oct 22, 2017 12:48:20.578456000 CEST","192.168.1.142","35.187.83.163","51574","66"
"3802","Oct 22, 2017 12:48:20.580680000 CEST","52.17.188.218","192.168.1.142","80","66"
"3803","Oct 22, 2017 12:48:20.605034000 CEST","195.93.42.23","192.168.1.142","80","1494"
"3804","Oct 22, 2017 12:48:20.605123000 CEST","192.168.1.142","195.93.42.23","34468","54"
"3805","Oct 22, 2017 12:48:20.605384000 CEST","195.93.42.23","192.168.1.142","80","74"
"3806","Oct 22, 2017 12:48:20.605448000 CEST","192.168.1.142","195.93.42.23","34468","54"
"3807","Oct 22, 2017 12:48:20.605475000 CEST","195.93.42.23","192.168.1.142","80","1494"
"3808","Oct 22, 2017 12:48:20.605511000 CEST","192.168.1.142","195.93.42.23","34468","54"
"3809","Oct 22, 2017 12:48:20.605539000 CEST","195.93.42.23","192.168.1.142","80","540"
"3810","Oct 22, 2017 12:48:20.605571000 CEST","192.168.1.142","195.93.42.23","34468","54"
"3811","Oct 22, 2017 12:48:20.611342000 CEST",,,"36910","677"
"3812","Oct 22, 2017 12:48:20.612067000 CEST","192.168.1.142","35.187.83.163","51574","66"
"3813","Oct 22, 2017 12:48:20.630742000 CEST","35.187.83.163","192.168.1.142","80","66"
"3814","Oct 22, 2017 12:48:20.638514000 CEST","62.67.193.31","192.168.1.142","80","1039"
"3815","Oct 22, 2017 12:48:20.638605000 CEST","192.168.1.142","62.67.193.31","43726","54"
"3816","Oct 22, 2017 12:48:20.656591000 CEST",,,"57208","94"
"3817","Oct 22, 2017 12:48:20.669507000 CEST",,,"80","950"
"3818","Oct 22, 2017 12:48:20.669629000 CEST",,,"36910","86"
"3819","Oct 22, 2017 12:48:20.680548000 CEST","2.16.100.176","192.168.1.142","80","987"
"3820","Oct 22, 2017 12:48:20.680699000 CEST","192.168.1.142","2.16.100.176","33314","66"
"3821","Oct 22, 2017 12:48:20.689719000 CEST","192.168.1.142","95.100.180.75","43718","66"
"3822","Oct 22, 2017 12:48:20.689843000 CEST","192.168.1.142","95.100.180.75","43716","66"
"3823","Oct 22, 2017 12:48:20.700931000 CEST","95.100.180.75","192.168.1.142","80","66"
"3824","Oct 22, 2017 12:48:20.701071000 CEST","192.168.1.142","95.100.180.75","43718","66"
"3825","Oct 22, 2017 12:48:20.705452000 CEST","95.100.180.75","192.168.1.142","80","66"
"3826","Oct 22, 2017 12:48:20.705549000 CEST","192.168.1.142","95.100.180.75","43716","66"
"3827","Oct 22, 2017 12:48:20.761876000 CEST",,,"32934","581"
"3828","Oct 22, 2017 12:48:20.762024000 CEST","192.168.1.142","173.241.240.220","60644","1485"
"3829","Oct 22, 2017 12:48:20.770162000 CEST",,,"80","86"
"3830","Oct 22, 2017 12:48:20.770945000 CEST","173.241.240.220","192.168.1.142","80","54"
"3831","Oct 22, 2017 12:48:20.811554000 CEST",,,"80","766"
"3832","Oct 22, 2017 12:48:20.811661000 CEST",,,"32934","86"
"3833","Oct 22, 2017 12:48:20.817477000 CEST","37.252.172.27","192.168.1.142","80","1506"
"3834","Oct 22, 2017 12:48:20.817566000 CEST","192.168.1.142","37.252.172.27","55346","66"
"3835","Oct 22, 2017 12:48:20.818230000 CEST","37.252.172.27","192.168.1.142","80","774"
"3836","Oct 22, 2017 12:48:20.818325000 CEST","192.168.1.142","37.252.172.27","55346","66"
"3837","Oct 22, 2017 12:48:20.819195000 CEST","37.252.172.27","192.168.1.142","80","146"
"3838","Oct 22, 2017 12:48:20.819288000 CEST","192.168.1.142","37.252.172.27","55346","66"
"3839","Oct 22, 2017 12:48:20.890481000 CEST","192.168.1.142","193.46.63.64","55434","54"
"3840","Oct 22, 2017 12:48:20.901813000 CEST",,,"36908","677"
"3841","Oct 22, 2017 12:48:20.917078000 CEST","173.241.240.220","192.168.1.142","80","891"
"3842","Oct 22, 2017 12:48:20.917176000 CEST","192.168.1.142","173.241.240.220","60644","54"
"3843","Oct 22, 2017 12:48:20.923805000 CEST",,,"80","86"
"3844","Oct 22, 2017 12:48:20.956493000 CEST",,,"80","950"
"3845","Oct 22, 2017 12:48:20.956601000 CEST",,,"36908","86"
"3846","Oct 22, 2017 12:48:21.018539000 CEST","192.168.1.142","54.225.171.81","39416","66"
"3847","Oct 22, 2017 12:48:21.019539000 CEST","192.168.1.142","54.171.69.62","59682","66"
"3848","Oct 22, 2017 12:48:21.019566000 CEST",,,"36906","86"
"3849","Oct 22, 2017 12:48:21.043460000 CEST",,,"80","86"
"3850","Oct 22, 2017 12:48:21.050707000 CEST","54.171.69.62","192.168.1.142","80","66"
"3851","Oct 22, 2017 12:48:21.098570000 CEST","192.168.1.142","202.241.208.53","40350","66"
"3852","Oct 22, 2017 12:48:21.102330000 CEST",,,"32942","581"
"3853","Oct 22, 2017 12:48:21.116678000 CEST","54.225.171.81","192.168.1.142","80","66"
"3854","Oct 22, 2017 12:48:21.116783000 CEST",,,"80","86"
"3855","Oct 22, 2017 12:48:21.167664000 CEST",,,"80","766"
"3856","Oct 22, 2017 12:48:21.167769000 CEST",,,"32942","86"
"3857","Oct 22, 2017 12:48:21.207428000 CEST",,,"36794","678"
"3858","Oct 22, 2017 12:48:21.264604000 CEST",,,"80","952"
"3859","Oct 22, 2017 12:48:21.264758000 CEST",,,"36794","86"
"3860","Oct 22, 2017 12:48:21.344227000 CEST",,,"44862","752"
"3861","Oct 22, 2017 12:48:21.344352000 CEST",,,"44856","751"
"3862","Oct 22, 2017 12:48:21.350050000 CEST","202.241.208.53","192.168.1.142","80","66"
"3863","Oct 22, 2017 12:48:21.391642000 CEST",,,"80","429"
"3864","Oct 22, 2017 12:48:21.391756000 CEST",,,"44862","86"
"3865","Oct 22, 2017 12:48:21.392156000 CEST",,,"80","429"
"3866","Oct 22, 2017 12:48:21.392233000 CEST",,,"44856","86"
"3867","Oct 22, 2017 12:48:21.402490000 CEST","192.168.1.142","23.57.28.112","42258","66"
"3868","Oct 22, 2017 12:48:21.416687000 CEST","23.57.28.112","192.168.1.142","80","66"
"3869","Oct 22, 2017 12:48:21.530510000 CEST","192.168.1.142","52.213.51.210","57090","66"
"3870","Oct 22, 2017 12:48:21.530530000 CEST","192.168.1.142","2.16.100.137","48012","66"
"3871","Oct 22, 2017 12:48:21.530541000 CEST","192.168.1.142","2.16.100.137","48014","66"
"3872","Oct 22, 2017 12:48:21.530552000 CEST","192.168.1.142","52.85.182.125","33936","66"
"3873","Oct 22, 2017 12:48:21.537710000 CEST","2.16.100.137","192.168.1.142","80","66"
"3874","Oct 22, 2017 12:48:21.538592000 CEST","2.16.100.137","192.168.1.142","80","66"
"3875","Oct 22, 2017 12:48:21.544868000 CEST","52.85.182.125","192.168.1.142","80","66"
"3876","Oct 22, 2017 12:48:21.563361000 CEST","52.213.51.210","192.168.1.142","80","66"
"3877","Oct 22, 2017 12:48:21.658470000 CEST",,,"57208","94"
"3878","Oct 22, 2017 12:48:21.850469000 CEST","192.168.1.142","13.115.14.164","38986","66"
"3879","Oct 22, 2017 12:48:22.033459000 CEST","35.187.83.163","192.168.1.142","80","66"
"3880","Oct 22, 2017 12:48:22.034120000 CEST","192.168.1.142","35.187.83.163","51558","66"
"3881","Oct 22, 2017 12:48:22.042460000 CEST","192.168.1.142","193.46.63.64","55070","54"
"3882","Oct 22, 2017 12:48:22.042520000 CEST","192.168.1.142","146.148.112.133","57158","66"
"3883","Oct 22, 2017 12:48:22.051451000 CEST","35.187.83.163","192.168.1.142","80","66"
"3884","Oct 22, 2017 12:48:22.051596000 CEST","91.215.103.65","192.168.1.142","80","54"
"3885","Oct 22, 2017 12:48:22.052106000 CEST","192.168.1.142","91.215.103.65","39324","54"
"3886","Oct 22, 2017 12:48:22.059606000 CEST","91.215.103.65","192.168.1.142","80","54"
"3887","Oct 22, 2017 12:48:22.060840000 CEST","146.148.112.133","192.168.1.142","80","66"
"3888","Oct 22, 2017 12:48:22.089659000 CEST","13.115.14.164","192.168.1.142","80","66"
"3889","Oct 22, 2017 12:48:22.170465000 CEST",,,"43670","74"
"3890","Oct 22, 2017 12:48:22.170534000 CEST",,,"43668","74"
"3891","Oct 22, 2017 12:48:22.183714000 CEST",,,"80","74"
"3892","Oct 22, 2017 12:48:22.184759000 CEST",,,"80","74"
"3893","Oct 22, 2017 12:48:22.414124000 CEST","192.168.1.142","151.101.113.108","36986","74"
"3894","Oct 22, 2017 12:48:22.423292000 CEST","151.101.113.108","192.168.1.142","80","74"
"3895","Oct 22, 2017 12:48:22.423477000 CEST","192.168.1.142","151.101.113.108","36986","66"
"3896","Oct 22, 2017 12:48:22.425804000 CEST",,,"36910","678"
"3897","Oct 22, 2017 12:48:22.481712000 CEST",,,"80","952"
"3898","Oct 22, 2017 12:48:22.481835000 CEST",,,"36910","86"
"3899","Oct 22, 2017 12:48:22.499910000 CEST","192.168.1.142","178.250.2.89","37658","1372"
"3900","Oct 22, 2017 12:48:22.517640000 CEST","178.250.2.89","192.168.1.142","80","66"
"3901","Oct 22, 2017 12:48:22.524554000 CEST","178.250.2.89","192.168.1.142","80","450"
"3902","Oct 22, 2017 12:48:22.524727000 CEST","192.168.1.142","178.250.2.89","37658","66"
"3903","Oct 22, 2017 12:48:22.591472000 CEST","192.168.1.142","107.178.248.96","57456","66"
"3904","Oct 22, 2017 12:48:22.600200000 CEST","107.178.248.96","192.168.1.142","80","66"
"3905","Oct 22, 2017 12:48:22.723363000 CEST","192.168.1.142","23.211.9.61","58664","66"
"3906","Oct 22, 2017 12:48:22.723919000 CEST","192.168.1.142","23.211.9.229","35044","66"
"3907","Oct 22, 2017 12:48:22.723996000 CEST","192.168.1.142","91.215.103.65","39326","54"
"3908","Oct 22, 2017 12:48:22.724059000 CEST","192.168.1.142","23.211.9.229","35046","66"
"3909","Oct 22, 2017 12:48:22.724143000 CEST",,,"33374","86"
"3910","Oct 22, 2017 12:48:22.724717000 CEST","192.168.1.142","198.47.127.21","44872","74"
"3911","Oct 22, 2017 12:48:22.729461000 CEST","23.211.9.61","192.168.1.142","80","66"
"3912","Oct 22, 2017 12:48:22.729563000 CEST","192.168.1.142","23.211.9.61","58664","66"
"3913","Oct 22, 2017 12:48:22.733656000 CEST","23.211.9.229","192.168.1.142","80","66"
"3914","Oct 22, 2017 12:48:22.733711000 CEST","192.168.1.142","23.211.9.229","35044","66"
"3915","Oct 22, 2017 12:48:22.733753000 CEST","23.211.9.229","192.168.1.142","80","66"
"3916","Oct 22, 2017 12:48:22.733794000 CEST","192.168.1.142","23.211.9.229","35046","66"
"3917","Oct 22, 2017 12:48:22.733827000 CEST","91.215.103.65","192.168.1.142","80","54"
"3918","Oct 22, 2017 12:48:22.733866000 CEST","192.168.1.142","91.215.103.65","39326","54"
"3919","Oct 22, 2017 12:48:22.735924000 CEST",,,"80","86"
"3920","Oct 22, 2017 12:48:22.748689000 CEST","198.47.127.21","192.168.1.142","80","58"
"3921","Oct 22, 2017 12:48:22.748749000 CEST","192.168.1.142","198.47.127.21","44872","54"
"3922","Oct 22, 2017 12:48:22.750048000 CEST","192.168.1.142","198.47.127.21","44872","1494"
"3923","Oct 22, 2017 12:48:22.750076000 CEST","192.168.1.142","198.47.127.21","44872","1494"
"3924","Oct 22, 2017 12:48:22.754494000 CEST","192.168.1.142","198.47.127.21","44872","1114"
"3925","Oct 22, 2017 12:48:22.768252000 CEST","198.47.127.21","192.168.1.142","80","54"
"3926","Oct 22, 2017 12:48:22.782263000 CEST","198.47.127.21","192.168.1.142","80","54"
"3927","Oct 22, 2017 12:48:22.782475000 CEST","198.47.127.21","192.168.1.142","80","54"
"3928","Oct 22, 2017 12:48:22.889420000 CEST","198.47.127.21","192.168.1.142","80","1231"
"3929","Oct 22, 2017 12:48:22.889512000 CEST","192.168.1.142","198.47.127.21","44872","54"
"3930","Oct 22, 2017 12:48:22.889594000 CEST","198.47.127.21","192.168.1.142","80","74"
"3931","Oct 22, 2017 12:48:22.891475000 CEST","198.47.127.21","192.168.1.142","80","54"
"3932","Oct 22, 2017 12:48:22.891559000 CEST","192.168.1.142","198.47.127.21","44872","54"
"3933","Oct 22, 2017 12:48:22.979005000 CEST","192.168.1.142","198.47.127.21","44872","54"
"3934","Oct 22, 2017 12:48:22.992462000 CEST","198.47.127.21","192.168.1.142","80","54"
"3935","Oct 22, 2017 12:48:23.067454000 CEST",,,"32906","86"
"3936","Oct 22, 2017 12:48:23.074424000 CEST",,,"80","86"
"3937","Oct 22, 2017 12:48:23.555884000 CEST",,,"45122","751"
"3938","Oct 22, 2017 12:48:23.578462000 CEST",,,"50104","86"
"3939","Oct 22, 2017 12:48:23.578524000 CEST",,,"50106","86"
"3940","Oct 22, 2017 12:48:23.584539000 CEST",,,"80","86"
"3941","Oct 22, 2017 12:48:23.584649000 CEST",,,"80","86"
"3942","Oct 22, 2017 12:48:23.609948000 CEST",,,"80","429"
"3943","Oct 22, 2017 12:48:23.610167000 CEST",,,"45122","86"
"3944","Oct 22, 2017 12:48:23.706490000 CEST",,,"57208","94"
"3945","Oct 22, 2017 12:48:23.724786000 CEST",,,"33376","86"
"3946","Oct 22, 2017 12:48:23.732873000 CEST",,,"80","86"
"3947","Oct 22, 2017 12:48:23.732975000 CEST",,,"33376","86"
"3948","Oct 22, 2017 12:48:23.890199000 CEST",,,"36908","678"
"3949","Oct 22, 2017 12:48:23.909125000 CEST",,,"44862","751"
"3950","Oct 22, 2017 12:48:23.954612000 CEST",,,"80","86"
"3951","Oct 22, 2017 12:48:23.967607000 CEST","192.168.1.142","66.135.205.94","45948","1494"
"3952","Oct 22, 2017 12:48:23.967645000 CEST","192.168.1.142","66.135.205.94","45948","1494"
"3953","Oct 22, 2017 12:48:23.970588000 CEST","192.168.1.142","66.135.205.94","45948","625"
"3954","Oct 22, 2017 12:48:23.988661000 CEST",,,"36794","678"
"3955","Oct 22, 2017 12:48:23.993645000 CEST",,,"44856","752"
"3956","Oct 22, 2017 12:48:23.995004000 CEST",,,"80","429"
"3957","Oct 22, 2017 12:48:23.995115000 CEST",,,"44862","86"
"3958","Oct 22, 2017 12:48:23.995183000 CEST",,,"80","952"
"3959","Oct 22, 2017 12:48:23.995227000 CEST",,,"36908","86"
"3960","Oct 22, 2017 12:48:24.045684000 CEST",,,"80","429"
"3961","Oct 22, 2017 12:48:24.045803000 CEST",,,"44856","86"
"3962","Oct 22, 2017 12:48:24.078533000 CEST",,,"80","86"
"3963","Oct 22, 2017 12:48:24.083449000 CEST",,,"80","952"
"3964","Oct 22, 2017 12:48:24.083554000 CEST",,,"36794","86"
"3965","Oct 22, 2017 12:48:24.089106000 CEST",,,"45122","752"
"3966","Oct 22, 2017 12:48:24.089460000 CEST",,,"44862","752"
"3967","Oct 22, 2017 12:48:24.115623000 CEST","66.135.205.94","192.168.1.142","80","54"
"3968","Oct 22, 2017 12:48:24.121965000 CEST","66.135.205.94","192.168.1.142","80","54"
"3969","Oct 22, 2017 12:48:24.122454000 CEST","66.135.205.94","192.168.1.142","80","54"
"3970","Oct 22, 2017 12:48:24.122629000 CEST","66.135.205.94","192.168.1.142","80","54"
